"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2025","24,284.15","24,451.19","24,471.53","24,194.85","4.34B","-0.17%"
"06/26/2025","24,325.40","24,345.29","24,411.48","24,235.54","3.26B","-0.61%"
"06/25/2025","24,474.67","24,327.82","24,533.39","24,287.86","3.72B","1.23%"
"06/24/2025","24,177.07","23,832.73","24,229.21","23,832.73","4.00B","2.06%"
"06/23/2025","23,689.13","23,335.51","23,689.13","23,272.75","3.23B","0.67%"
"06/20/2025","23,530.48","23,291.40","23,538.63","23,291.40","4.80B","1.26%"
"06/19/2025","23,237.74","23,620.02","23,653.55","23,185.58","3.87B","-1.99%"
"06/18/2025","23,710.69","23,859.55","23,880.24","23,631.48","3.26B","-1.12%"
"06/17/2025","23,980.30","24,107.34","24,131.44","23,880.67","3.37B","-0.34%"
"06/16/2025","24,060.99","23,791.79","24,125.05","23,718.72","3.83B","0.70%"
"06/13/2025","23,892.56","23,959.81","24,100.32","23,774.92","4.93B","-0.59%"
"06/12/2025","24,035.38","24,223.12","24,288.76","24,002.42","4.33B","-1.36%"
"06/11/2025","24,366.94","24,191.32","24,439.35","24,179.35","3.70B","0.84%"
"06/10/2025","24,162.87","24,231.31","24,296.47","24,003.38","3.69B","-0.08%"
"06/09/2025","24,181.43","23,977.54","24,181.43","23,957.96","3.99B","1.63%"
"06/06/2025","23,792.54","23,941.57","23,951.14","23,773.36","4.38B","-0.48%"
"06/05/2025","23,906.97","23,828.69","23,911.14","23,732.31","3.27B","1.07%"
"06/04/2025","23,654.03","23,499.78","23,716.93","23,481.46","3.50B","0.60%"
"06/03/2025","23,512.49","23,281.10","23,535.37","23,281.10","3.68B","1.53%"
"06/02/2025","23,157.97","23,043.10","23,163.35","22,668.35","2.31B","-0.57%"
"05/30/2025","23,289.77","23,339.64","23,375.34","23,163.22","5.29B","-1.20%"
"05/29/2025","23,573.38","23,240.71","23,603.82","23,207.37","3.71B","1.35%"
"05/28/2025","23,258.31","23,385.18","23,476.22","23,180.17","2.87B","-0.53%"
"05/27/2025","23,381.99","23,216.87","23,419.55","23,167.56","3.08B","0.43%"
"05/26/2025","23,282.33","23,505.90","23,571.02","23,234.27","3.38B","-1.35%"
"05/23/2025","23,601.26","23,557.38","23,749.38","23,487.40","3.35B","0.24%"
"05/22/2025","23,544.31","23,748.58","23,778.24","23,470.81","3.40B","-1.19%"
"05/21/2025","23,827.78","23,736.43","23,917.00","23,697.76","3.46B","0.62%"
"05/20/2025","23,681.48","23,398.35","23,709.04","23,357.00","3.29B","1.49%"
"05/19/2025","23,332.72","23,156.27","23,402.20","23,059.89","2.81B","-0.05%"
"05/16/2025","23,345.05","23,249.16","23,374.70","23,190.31","2.76B","-0.46%"
"05/15/2025","23,453.16","23,644.40","23,710.82","23,371.73","2.89B","-0.79%"
"05/14/2025","23,640.65","23,316.45","23,640.65","23,278.22","3.74B","2.30%"
"05/13/2025","23,108.27","23,494.44","23,494.44","23,070.48","3.48B","-1.87%"
"05/12/2025","23,549.46","23,183.81","23,685.34","22,982.91","5.16B","2.98%"
"05/09/2025","22,867.74","22,856.21","22,907.91","22,692.44","2.64B","0.40%"
"05/08/2025","22,775.92","22,589.13","22,979.29","22,589.13","2.77B","0.37%"
"05/07/2025","22,691.88","23,169.83","23,197.57","22,691.88","3.69B","0.13%"
"05/06/2025","22,662.71","22,576.56","22,747.63","22,449.16","3.32B","0.70%"
"05/02/2025","22,504.68","22,192.51","22,532.54","22,058.30","1.83B","1.74%"
"04/30/2025","22,119.41","22,038.73","22,129.31","21,848.33","4.68B","0.51%"
"04/29/2025","22,008.11","22,073.36","22,213.51","21,918.10","3.05B","0.16%"
"04/28/2025","21,971.96","22,072.35","22,072.35","21,817.85","2.47B","-0.04%"
"04/25/2025","21,980.74","22,080.44","22,267.96","21,923.90","3.03B","0.32%"
"04/24/2025","21,909.76","22,030.15","22,093.68","21,712.10","2.99B","-0.74%"
"04/23/2025","22,072.62","22,080.19","22,138.81","21,862.87","3.59B","2.37%"
"04/22/2025","21,562.32","21,303.51","21,592.67","21,191.02","3.88B","0.78%"
"04/17/2025","21,395.14","21,066.81","21,417.64","21,039.16","2.89B","1.61%"
"04/16/2025","21,056.98","21,316.47","21,363.57","20,868.36","3.44B","-1.91%"
"04/15/2025","21,466.27","21,603.52","21,603.52","21,297.59","2.94B","0.23%"
"04/14/2025","21,417.40","21,363.88","21,517.32","21,224.55","4.54B","2.40%"
"04/11/2025","20,914.69","20,557.49","21,127.37","20,444.04","5.14B","1.13%"
"04/10/2025","20,681.78","20,810.43","21,211.13","20,530.43","6.61B","2.06%"
"04/09/2025","20,264.49","19,494.92","20,441.14","19,260.21","8.67B","0.68%"
"04/08/2025","20,127.68","20,157.52","20,454.26","19,745.14","8.42B","1.51%"
"04/07/2025","19,828.30","20,730.05","21,047.83","19,706.03","12.69B","-13.22%"
"04/03/2025","22,849.81","22,638.21","22,998.30","22,638.21","4.25B","-1.52%"
"04/02/2025","23,202.53","23,167.31","23,393.03","22,980.96","3.57B","-0.02%"
"04/01/2025","23,206.84","23,217.11","23,456.58","23,123.35","3.98B","0.38%"
"03/31/2025","23,119.58","23,207.07","23,399.73","23,002.81","4.75B","-1.31%"
"03/28/2025","23,426.60","23,672.82","23,775.30","23,254.30","3.54B","-0.65%"
"03/27/2025","23,578.80","23,543.86","23,865.62","23,372.36","3.79B","0.41%"
